X,Y,Permafrost,elev,aspect,slope,temp,TDD,FDD,NDSI,NDVI,litho
2616336.33348036,1101451.91230341,1,2865.4482421875,236.392456054688,17.1894512176514,-3.1175000667572,1080.36938476562,2082.23608398438,0.72134131193161,-0.0480813421308994,4
2621757.87436964,1099752.52486593,1,2942.69750976562,210.264434814453,16.5528507232666,-4.375,992.828369140625,2041.7216796875,0.721855878829956,-0.0569049343466759,4
2622747.19008968,1099246.21465277,1,2912.69775390625,260.910339355469,26.0511817932129,-3.9375,1271.69445800781,1758.32824707031,0.903910934925079,-0.0780935660004616,2
2622621.43415203,1099168.64309148,0,2872.376953125,252.490951538086,19.378324508667,-4.00937509536743,1291.05163574219,1746.58959960938,0.531748831272125,0.0282058138400316,2
2622189.93950087,1099094.42470741,0,2791.88818359375,144.089416503906,19.698278427124,-3.79999995231628,1316.89453125,1728.9462890625,0.399532198905945,0.0801310241222382,2
2622081.04671328,1099944.94337022,1,3081.40600585938,156.750030517578,25.2649383544922,-4.90750026702881,878.866638183594,2129.283203125,0.663031458854675,-0.0422780364751816,4
2622464.28229431,1100045.14253017,1,3029.43994140625,171.013549804688,16.5364780426025,-5.05249977111816,827.180236816406,2176.8955078125,0.871805191040039,-0.0571263507008553,2
2623411.68357461,1100043.111867,1,3042.76879882812,223.196029663086,23.8718452453613,-4.64499998092651,1014.06427001953,1952.87951660156,0.71766209602356,-0.0404480323195457,3
2623536.25032372,1099732.10746747,0,2905.78125,178.655364990234,19.4381809234619,-3.86937499046326,1298.47802734375,1724.384765625,0.44709101319313,0.0333407782018185,3
2623253.29406612,1099808.82738578,1,2994.07641601562,111.198867797852,13.5025625228882,-4.27500009536743,1039.47802734375,1929.38439941406,0.759285509586334,-0.0474299043416977,4
2623359.71201731,1099630.63918868,0,2907.876953125,138.318786621094,29.8755931854248,-3.88125014305115,1217.72998046875,1784.29919433594,0.534562408924103,0.0201289728283882,4
2623907.06326117,1101071.81872656,1,2884.84643554688,86.6007843017578,12.4187173843384,-2.86500000953674,1198.73767089844,1845.77368164062,0.583790123462677,-0.0232193544507027,3
2623600.59606056,1101787.87129632,1,2561.15942382812,18.3553161621094,20.5264339447021,-1.83000004291534,1197.66320800781,1858.97534179688,0.456321179866791,-0.101487062871456,3
2622963.3257719,1102022.98072329,1,2544.42895507812,346.648162841797,31.1977348327637,-1.97500002384186,963.71728515625,2002.21569824219,0.3099544942379,-0.073896124958992,3
2623316.81485756,1101950.79800441,1,2542.89233398438,41.3269653320312,28.1379566192627,-1.77499997615814,1088.96447753906,1926.59582519531,0.404469639062881,-0.0477133765816689,3
2623228.54570417,1102262.62734928,1,2375.0458984375,3.51845550537109,24.2358360290527,-1.22500002384186,1156.6533203125,1831.1416015625,0.382110267877579,-0.0832778438925743,3
2623923.56216845,1100822.68522883,1,2854.47705078125,68.6642837524414,30.0126991271973,-3.23937511444092,1259.87243652344,1778.92248535156,0.669407367706299,-0.0669668018817902,3
2624343.04687916,1107734.48989962,1,3017.90991210938,128.295501708984,18.2038459777832,-4.36625003814697,968.434020996094,1886.05908203125,0.677540719509125,-0.045654509216547,3
2624898.85381258,1109871.09837314,1,2675.61181640625,35.9778900146484,7.67046213150024,-2.45000004768372,999.203857421875,1978.04895019531,0.239110440015793,0.0125726405531168,3
2624399.34939821,1110867.63236425,1,2808.71362304688,46.5177459716797,19.1504306793213,-3.69999980926514,849.145080566406,2114.64599609375,0.629502832889557,-0.0876172557473183,3
2624651.78267748,1111014.47263762,1,2708.6865234375,34.4932060241699,23.7626571655273,-3.12124991416931,896.155395507812,2069.71508789062,0.471270859241486,-0.0960908904671669,3
2624567.63825093,1111204.21006969,1,2748.08251953125,129.991394042969,23.891752243042,-3.29749989509583,864.709716796875,2095.21557617188,0.501786887645721,-0.00462039466947317,3
2624727.67765037,1110974.87526046,1,2714.05078125,1.24252319335938,28.8252906799316,-2.94312500953674,950.575500488281,2022.04235839844,0.437092363834381,-0.104533262550831,3
2624485.55618751,1111929.54327459,1,2727.916015625,63.3328170776367,25.5935935974121,-3.125,913.549377441406,2065.14916992188,0.489180654287338,-0.0846136808395386,3
2624978.87351077,1112767.27528404,1,2680.90893554688,167.938293457031,22.7193851470947,-2.44437503814697,1271.57189941406,1747.03540039062,0.410258084535599,0.0188783705234528,3
2625039.24779032,1113293.90204143,1,2749.78857421875,91.9757232666016,16.3994636535645,-3.10999989509583,1308.00341796875,1737.32202148438,0.637678444385529,-0.0236899293959141,3
2625012.69089562,1113146.55410928,1,2779.85791015625,18.9471206665039,21.2645835876465,-2.93375015258789,1304.55981445312,1727.7939453125,0.654393374919891,-0.0836045295000076,3
2624801.94908544,1113252.78168839,1,2806.21606445312,39.1697731018066,10.8876085281372,-3.47499990463257,1164.14575195312,1880.79772949219,0.752724766731262,-0.0968538299202919,3
2624579.21383892,1113326.45565458,1,2926.37158203125,112.213706970215,17.8783626556396,-4.01312494277954,1037.39233398438,2019.62512207031,0.694959104061127,-0.0381154790520668,3
2624655.45782706,1113477.2302828,1,2929.75390625,119.494270324707,24.2543296813965,-4.15374994277954,1078.49548339844,1989.92932128906,0.729452431201935,-0.0468648336827755,3
2629583.04681932,1111561.70716213,1,2439.38232421875,297.480377197266,34.2179222106934,-0.425000011920929,1938.939453125,1167.00451660156,0.116255261003971,-0.211406320333481,3
2629831.09142424,1110956.17693528,1,2723.35717773438,328.751708984375,29.3742485046387,-1.77875006198883,1634.32421875,1415.41796875,0.121235735714436,-0.0839100182056427,3
2621034.29672479,1111406.22083103,1,2836.5126953125,249.312927246094,25.6099529266357,-3.54500007629395,1151.78674316406,2183.94555664062,0.823330581188202,-0.056528989225626,2
2620783.29123551,1111369.38384812,0,2716.4521484375,244.567443847656,13.1705265045166,-3.10625004768372,1235.11889648438,2123.5439453125,0.89792674779892,-0.0672586113214493,2
2625263.42867324,1115175.85424618,1,2632.52514648438,3.08460998535156,25.8738193511963,-2.30187511444092,1534.76696777344,1687.46948242188,0.294558495283127,-0.0825833231210709,3
2626145.58874962,1116673.85586134,0,2778.40161132812,220.169372558594,18.610279083252,-1.84999990463257,1650.37341308594,1527.50598144531,0.198313742876053,0.0479830354452133,3
2627374.21992637,1119295.84056717,0,2583.18530273438,55.7847061157227,22.2627182006836,-2.15000009536743,1588.73022460938,1589.17602539062,0.543904006481171,0.010702271014452,3
2627301.61680269,1119433.33674811,0,2593.80200195312,87.5608215332031,12.5920667648315,-2.37999987602234,1555.86572265625,1635.15698242188,0.532157182693481,0.0335368029773235,3
2627189.17833686,1119550.27275247,0,2618.71704101562,94.4921112060547,21.216667175293,-2.53500008583069,1541.50183105469,1659.28308105469,0.491507470607758,0.0525000505149364,3
2627187.25082024,1119674.91882299,0,2649.94604492188,149.612442016602,13.7473306655884,-2.61812496185303,1527.20629882812,1683.29418945312,0.441464394330978,0.0193498078733683,3
2627505.29105211,1119426.91169282,0,2557.05932617188,115.387115478516,15.7044286727905,-2.34351563453674,1624.35693359375,1550.701171875,0.422544598579407,0.0619665309786797,3
2627468.02573182,1119825.2651141,1,2677.85815429688,174.101989746094,21.8883152008057,-2.81687498092651,1557.86767578125,1642.99328613281,0.328958779573441,0.0234877336770296,3
2627811.76618428,1119897.22573196,0,2693.68579101562,169.82243347168,18.9751739501953,-2.59999990463257,1649.14465332031,1505.82958984375,0.379564583301544,0.0597356557846069,3
2628011.58540066,1119765.51210063,0,2651.04956054688,197.859344482422,14.4372720718384,-2.27500009536743,1742.50158691406,1382.72705078125,0.315621227025986,0.0399348177015781,3
2628488.41847658,1119981.78090412,1,2624.28198242188,136.517868041992,19.149019241333,-1.9671094417572,1932.54931640625,1229.37023925781,0.386080056428909,0.0203169621527195,3
